path,emotion
archive (3)/Train/sad/image0021340.jpg,Smutek
archive (3)/Train/surprise/image0026805.jpg,Zaskoczenie
archive (3)/Train/sad/image0028909.jpg,Smutek
archive (3)/Train/sad/image0020590.jpg,Smutek
archive (3)/Train/fear/image0038543.jpg,Strach
archive (3)/Train/happy/ffhq_4901.png,Szczęście
archive (3)/Train/surprise/image0033985.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1652.png,Szczęście
archive (3)/Train/anger/image0023084.jpg,Złość
archive (3)/Test/surprise/image0008021.jpg,Zaskoczenie
archive (3)/Train/sad/image0003615.jpg,Smutek
archive (3)/Train/anger/image0024916.jpg,Złość
archive (3)/Test/Anger/image0006816.jpg,Złość
archive (3)/Train/surprise/image0032177.jpg,Zaskoczenie
archive (3)/Train/sad/image0013354.jpg,Smutek
archive (3)/Train/sad/image0013574.jpg,Smutek
archive (3)/Test/fear/image0014250.jpg,Strach
archive (3)/Test/surprise/ffhq_24.png,Zaskoczenie
archive (3)/Train/surprise/image0032197.jpg,Zaskoczenie
archive (3)/Test/sad/image0001610.jpg,Smutek
archive (3)/Train/happy/ffhq_3972.png,Szczęście
archive (3)/Train/sad/image0026297.jpg,Smutek
archive (3)/Train/surprise/image0029385.jpg,Zaskoczenie
archive (3)/Test/Anger/image0011254.jpg,Złość
archive (3)/Test/happy/ffhq_1521.png,Szczęście
archive (3)/Train/sad/image0018992.jpg,Smutek
archive (3)/Train/sad/image0016111.jpg,Smutek
archive (3)/Train/fear/image0039461.jpg,Strach
archive (3)/Test/happy/ffhq_1523.png,Szczęście
archive (3)/Test/sad/image0006154.jpg,Smutek
archive (3)/Test/fear/image0025085.jpg,Strach
archive (3)/Train/sad/image0029681.jpg,Smutek
archive (3)/Train/happy/ffhq_4542.png,Szczęście
archive (3)/Train/fear/image0038073.jpg,Strach
archive (3)/Train/fear/image0039620.jpg,Strach
archive (3)/Train/anger/image0027468.jpg,Złość
archive (3)/Train/sad/image0022185.jpg,Smutek
archive (3)/Train/surprise/image0030913.jpg,Zaskoczenie
archive (3)/Test/sad/image0021234.jpg,Smutek
archive (3)/Test/surprise/ffhq_239.png,Zaskoczenie
archive (3)/Train/sad/image0016054.jpg,Smutek
archive (3)/Train/happy/ffhq_2969.png,Szczęście
archive (3)/Train/fear/image0036237.jpg,Strach
archive (3)/Train/sad/image0020817.jpg,Smutek
archive (3)/Test/surprise/image0020869.jpg,Zaskoczenie
archive (3)/Test/fear/image0031389.jpg,Strach
archive (3)/Test/Anger/image0010948.jpg,Złość
archive (3)/Train/happy/ffhq_4530.png,Szczęście
archive (3)/Test/happy/ffhq_2500.png,Szczęście
archive (3)/Test/surprise/image0017658.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2421.png,Szczęście
archive (3)/Train/anger/image0023537.jpg,Złość
archive (3)/Train/sad/image0020322.jpg,Smutek
archive (3)/Train/surprise/image0034462.jpg,Zaskoczenie
archive (3)/Test/Anger/image0014195.jpg,Złość
archive (3)/Test/happy/ffhq_1194.png,Szczęście
archive (3)/Test/Anger/image0006379.jpg,Złość
archive (3)/Train/sad/image0008980.jpg,Smutek
archive (3)/Test/fear/image0033789.jpg,Strach
archive (3)/Test/fear/image0033063.jpg,Strach
archive (3)/Test/Anger/image0003112.jpg,Złość
archive (3)/Test/surprise/image0012875.jpg,Zaskoczenie
archive (3)/Train/sad/image0025422.jpg,Smutek
archive (3)/Train/sad/image0024507.jpg,Smutek
archive (3)/Train/happy/ffhq_3718.png,Szczęście
archive (3)/Train/fear/image0039345.jpg,Strach
archive (3)/Train/sad/image0019499.jpg,Smutek
archive (3)/Test/fear/image0016086.jpg,Strach
archive (3)/Test/happy/ffhq_1766.png,Szczęście
archive (3)/Train/anger/image0028880.jpg,Złość
archive (3)/Train/happy/ffhq_4240.png,Szczęście
archive (3)/Test/surprise/image0017533.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_2913.png,Szczęście
archive (3)/Test/happy/ffhq_21.png,Szczęście
archive (3)/Test/fear/image0024046.jpg,Strach
archive (3)/Test/surprise/image0014088.jpg,Zaskoczenie
archive (3)/Train/fear/image0040204.jpg,Strach
archive (3)/Test/surprise/image0019328.jpg,Zaskoczenie
archive (3)/Test/surprise/image0013003.jpg,Zaskoczenie
archive (3)/Test/surprise/image0020268.jpg,Zaskoczenie
archive (3)/Train/fear/image0040405.jpg,Strach
archive (3)/Train/sad/image0020045.jpg,Smutek
archive (3)/Test/fear/image0031253.jpg,Strach
archive (3)/Test/fear/image0017695.jpg,Strach
archive (3)/Train/happy/ffhq_3086.png,Szczęście
archive (3)/Test/surprise/image0016956.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033972.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4213.png,Szczęście
archive (3)/Test/happy/ffhq_2571.png,Szczęście
archive (3)/Train/anger/image0025887.jpg,Złość
archive (3)/Test/Anger/image0016893.jpg,Złość
archive (3)/Test/happy/ffhq_2370.png,Szczęście
archive (3)/Test/Anger/image0021391.jpg,Złość
archive (3)/Train/anger/image0024402.jpg,Złość
archive (3)/Train/happy/ffhq_3433.png,Szczęście
archive (3)/Train/fear/image0037460.jpg,Strach
archive (3)/Train/sad/image0018205.jpg,Smutek
archive (3)/Test/happy/ffhq_117.png,Szczęście
archive (3)/Test/happy/ffhq_45.png,Szczęście
archive (3)/Test/happy/ffhq_2428.png,Szczęście
archive (3)/Train/happy/ffhq_3519.png,Szczęście
archive (3)/Train/surprise/image0026658.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4443.png,Szczęście
archive (3)/Train/anger/image0026493.jpg,Złość
archive (3)/Train/sad/image0018167.jpg,Smutek
archive (3)/Train/sad/image0029798.jpg,Smutek
archive (3)/Test/surprise/ffhq_61.png,Zaskoczenie
archive (3)/Test/Anger/image0006281.jpg,Złość
archive (3)/Train/happy/ffhq_4698.png,Szczęście
archive (3)/Test/fear/image0035281.jpg,Strach
archive (3)/Train/surprise/image0027722.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_928.png,Szczęście
archive (3)/Train/fear/image0039936.jpg,Strach
archive (3)/Test/sad/image0021233.jpg,Smutek
archive (3)/Train/fear/image0036983.jpg,Strach
archive (3)/Train/sad/image0024761.jpg,Smutek
archive (3)/Train/sad/image0008508.jpg,Smutek
archive (3)/Train/sad/image0019318.jpg,Smutek
archive (3)/Train/fear/image0040265.jpg,Strach
archive (3)/Test/happy/ffhq_2553.png,Szczęście
archive (3)/Train/sad/image0020470.jpg,Smutek
archive (3)/Test/happy/ffhq_2333.png,Szczęście
archive (3)/Test/sad/image0016278.jpg,Smutek
archive (3)/Train/happy/ffhq_3119.png,Szczęście
archive (3)/Train/happy/ffhq_2950.png,Szczęście
archive (3)/Test/sad/image0005039.jpg,Smutek
archive (3)/Train/happy/ffhq_3748.png,Szczęście
archive (3)/Train/happy/ffhq_3733.png,Szczęście
archive (3)/Train/happy/ffhq_4580.png,Szczęście
archive (3)/Test/sad/image0001748.jpg,Smutek
archive (3)/Train/fear/image0039722.jpg,Strach
archive (3)/Test/Anger/image0005603.jpg,Złość
archive (3)/Test/fear/image0013392.jpg,Strach
archive (3)/Test/sad/image0020877.jpg,Smutek
archive (3)/Train/fear/image0037789.jpg,Strach
archive (3)/Train/surprise/image0032379.jpg,Zaskoczenie
archive (3)/Test/sad/image0020330.jpg,Smutek
archive (3)/Test/happy/ffhq_1896.png,Szczęście
archive (3)/Train/anger/image0029352.jpg,Złość
archive (3)/Test/Anger/image0000908.jpg,Złość
archive (3)/Train/anger/image0030640.jpg,Złość
archive (3)/Train/anger/image0023515.jpg,Złość
archive (3)/Test/sad/image0005120.jpg,Smutek
archive (3)/Train/sad/image0010950.jpg,Smutek
archive (3)/Test/surprise/image0021617.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2598.png,Szczęście
archive (3)/Test/Anger/image0006960.jpg,Złość
archive (3)/Test/Anger/image0006484.jpg,Złość
archive (3)/Train/anger/image0030136.jpg,Złość
archive (3)/Test/happy/ffhq_1251.png,Szczęście
archive (3)/Train/sad/image0014103.jpg,Smutek
archive (3)/Test/fear/image0027270.jpg,Strach
archive (3)/Train/happy/ffhq_3491.png,Szczęście
archive (3)/Test/happy/ffhq_20.png,Szczęście
archive (3)/Train/surprise/image0029687.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1956.png,Szczęście
archive (3)/Test/happy/ffhq_510.png,Szczęście
archive (3)/Train/sad/image0023371.jpg,Smutek
archive (3)/Train/surprise/image0033417.jpg,Zaskoczenie
archive (3)/Test/sad/image0020816.jpg,Smutek
archive (3)/Train/anger/image0028928.jpg,Złość
archive (3)/Test/happy/ffhq_2241.png,Szczęście
archive (3)/Train/surprise/image0025042.jpg,Zaskoczenie
archive (3)/Test/fear/image0033706.jpg,Strach
archive (3)/Train/fear/image0040020.jpg,Strach
archive (3)/Test/surprise/ffhq_78.png,Zaskoczenie
archive (3)/Train/surprise/image0033876.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033736.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_712.png,Szczęście
archive (3)/Train/surprise/image0025646.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3442.png,Szczęście
archive (3)/Train/sad/image0016731.jpg,Smutek
archive (3)/Test/happy/ffhq_402.png,Szczęście
archive (3)/Train/surprise/image0033474.jpg,Zaskoczenie
archive (3)/Train/sad/image0013134.jpg,Smutek
archive (3)/Train/sad/image0028011.jpg,Smutek
archive (3)/Test/surprise/image0019898.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_145.png,Szczęście
archive (3)/Train/fear/image0037095.jpg,Strach
archive (3)/Test/fear/image0032196.jpg,Strach
archive (3)/Test/happy/ffhq_825.png,Szczęście
archive (3)/Train/fear/image0038030.jpg,Strach
archive (3)/Test/fear/image0025277.jpg,Strach
archive (3)/Train/sad/image0027738.jpg,Smutek
archive (3)/Train/sad/image0018366.jpg,Smutek
archive (3)/Train/sad/image0029384.jpg,Smutek
archive (3)/Train/surprise/image0030766.jpg,Zaskoczenie
archive (3)/Train/sad/image0018613.jpg,Smutek
archive (3)/Test/sad/image0014675.jpg,Smutek
archive (3)/Train/anger/image0022631.jpg,Złość
archive (3)/Train/sad/image0020107.jpg,Smutek
archive (3)/Train/sad/image0023643.jpg,Smutek
archive (3)/Train/fear/image0036147.jpg,Strach
archive (3)/Train/fear/image0037604.jpg,Strach
archive (3)/Test/happy/ffhq_85.png,Szczęście
archive (3)/Train/fear/image0039859.jpg,Strach
archive (3)/Train/happy/ffhq_3557.png,Szczęście
archive (3)/Train/anger/image0028360.jpg,Złość
archive (3)/Train/sad/image0028230.jpg,Smutek
archive (3)/Test/sad/image0015143.jpg,Smutek
archive (3)/Test/Anger/image0014041.jpg,Złość
archive (3)/Train/fear/image0039238.jpg,Strach
archive (3)/Test/fear/image0035564.jpg,Strach
archive (3)/Train/anger/image0028344.jpg,Złość
archive (3)/Test/happy/ffhq_199.png,Szczęście
archive (3)/Train/surprise/image0031718.jpg,Zaskoczenie
archive (3)/Train/sad/image0023352.jpg,Smutek
archive (3)/Train/surprise/image0032842.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033211.jpg,Zaskoczenie
archive (3)/Test/Anger/image0007125.jpg,Złość
archive (3)/Test/sad/image0002864.jpg,Smutek
archive (3)/Test/surprise/image0012430.jpg,Zaskoczenie
archive (3)/Test/sad/image0013521.jpg,Smutek
archive (3)/Test/surprise/image0014715.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_153.png,Szczęście
archive (3)/Train/sad/image0023257.jpg,Smutek
archive (3)/Train/happy/ffhq_3061.png,Szczęście
archive (3)/Train/happy/ffhq_3256.png,Szczęście
archive (3)/Train/surprise/image0026634.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_609.png,Szczęście
archive (3)/Test/sad/image0018561.jpg,Smutek
archive (3)/Train/happy/ffhq_4099.png,Szczęście
archive (3)/Test/Anger/image0001516.jpg,Złość
archive (3)/Train/surprise/image0033448.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_162.png,Szczęście
archive (3)/Test/Anger/image0017562.jpg,Złość
archive (3)/Train/fear/image0039769.jpg,Strach
archive (3)/Test/happy/ffhq_1014.png,Szczęście
archive (3)/Train/sad/image0025330.jpg,Smutek
archive (3)/Train/sad/image0008872.jpg,Smutek
archive (3)/Train/sad/image0022182.jpg,Smutek
archive (3)/Train/fear/image0037245.jpg,Strach
archive (3)/Test/sad/image0010597.jpg,Smutek
archive (3)/Train/sad/image0025047.jpg,Smutek
archive (3)/Train/sad/image0002924.jpg,Smutek
archive (3)/Train/sad/image0027691.jpg,Smutek
archive (3)/Test/surprise/image0022956.jpg,Zaskoczenie
archive (3)/Train/fear/image0035949.jpg,Strach
archive (3)/Train/surprise/image0034901.jpg,Zaskoczenie
archive (3)/Train/surprise/image0024159.jpg,Zaskoczenie
archive (3)/Test/surprise/image0010633.jpg,Zaskoczenie
archive (3)/Test/sad/image0002418.jpg,Smutek
archive (3)/Train/sad/image0030269.jpg,Smutek
archive (3)/Train/happy/ffhq_4471.png,Szczęście
archive (3)/Train/sad/image0017452.jpg,Smutek
archive (3)/Train/fear/image0040888.jpg,Strach
archive (3)/Test/fear/image0034596.jpg,Strach
archive (3)/Train/surprise/image0032436.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033026.jpg,Zaskoczenie
archive (3)/Train/surprise/image0032948.jpg,Zaskoczenie
archive (3)/Test/surprise/image0007580.jpg,Zaskoczenie
archive (3)/Train/anger/image0026558.jpg,Złość
archive (3)/Train/fear/image0036659.jpg,Strach
archive (3)/Train/sad/image0000276.jpg,Smutek
archive (3)/Train/anger/image0030553.jpg,Złość
archive (3)/Train/happy/ffhq_3170.png,Szczęście
archive (3)/Train/anger/image0023992.jpg,Złość
archive (3)/Train/sad/image0016237.jpg,Smutek
archive (3)/Test/sad/image0005984.jpg,Smutek
archive (3)/Train/sad/image0026649.jpg,Smutek
archive (3)/Test/Anger/image0015644.jpg,Złość
archive (3)/Test/surprise/image0021135.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4301.png,Szczęście
archive (3)/Train/surprise/image0024393.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1026.png,Szczęście
archive (3)/Test/happy/ffhq_1713.png,Szczęście
archive (3)/Test/surprise/ffhq_570.png,Zaskoczenie
archive (3)/Test/Anger/image0020779.jpg,Złość
archive (3)/Train/sad/image0015134.jpg,Smutek
archive (3)/Train/happy/ffhq_3090.png,Szczęście
archive (3)/Test/Anger/image0019393.jpg,Złość
archive (3)/Test/fear/image0030585.jpg,Strach
archive (3)/Train/sad/image0029229.jpg,Smutek
archive (3)/Test/surprise/image0022620.jpg,Zaskoczenie
archive (3)/Test/sad/image0000276.jpg,Smutek
archive (3)/Train/fear/image0037694.jpg,Strach
archive (3)/Test/surprise/ffhq_170.png,Zaskoczenie
archive (3)/Test/Anger/image0018931.jpg,Złość
archive (3)/Test/fear/image0021008.jpg,Strach
archive (3)/Test/happy/ffhq_2406.png,Szczęście
archive (3)/Train/sad/image0017637.jpg,Smutek
archive (3)/Train/fear/image0038181.jpg,Strach
archive (3)/Test/happy/ffhq_2323.png,Szczęście
archive (3)/Test/surprise/ffhq_313.png,Zaskoczenie
archive (3)/Train/happy/ffhq_4149.png,Szczęście
archive (3)/Train/sad/image0002531.jpg,Smutek
archive (3)/Test/surprise/image0012735.jpg,Zaskoczenie
archive (3)/Test/fear/image0031421.jpg,Strach
archive (3)/Test/Anger/image0015798.jpg,Złość
archive (3)/Test/Anger/image0021736.jpg,Złość
archive (3)/Test/happy/ffhq_1807.png,Szczęście
archive (3)/Train/sad/image0024471.jpg,Smutek
archive (3)/Train/happy/ffhq_3835.png,Szczęście
archive (3)/Train/fear/image0038241.jpg,Strach
archive (3)/Test/surprise/image0010782.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2163.png,Szczęście
archive (3)/Train/happy/ffhq_3211.png,Szczęście
archive (3)/Test/happy/ffhq_2311.png,Szczęście
archive (3)/Train/fear/image0038537.jpg,Strach
archive (3)/Test/happy/ffhq_2407.png,Szczęście
archive (3)/Train/sad/image0026195.jpg,Smutek
archive (3)/Train/happy/ffhq_3252.png,Szczęście
archive (3)/Train/surprise/image0031300.jpg,Zaskoczenie
archive (3)/Test/fear/image0032389.jpg,Strach
archive (3)/Test/happy/ffhq_966.png,Szczęście
archive (3)/Train/happy/ffhq_4962.png,Szczęście
archive (3)/Test/surprise/image0016846.jpg,Zaskoczenie
archive (3)/Train/sad/image0017496.jpg,Smutek
archive (3)/Train/sad/image0026444.jpg,Smutek
archive (3)/Test/surprise/image0020878.jpg,Zaskoczenie
archive (3)/Train/sad/image0029517.jpg,Smutek
archive (3)/Train/happy/ffhq_4468.png,Szczęście
archive (3)/Test/happy/ffhq_876.png,Szczęście
archive (3)/Train/sad/image0028747.jpg,Smutek
archive (3)/Train/sad/image0022245.jpg,Smutek
archive (3)/Train/happy/ffhq_3588.png,Szczęście
archive (3)/Train/surprise/image0032853.jpg,Zaskoczenie
archive (3)/Train/anger/image0024578.jpg,Złość
archive (3)/Test/Anger/image0014645.jpg,Złość
archive (3)/Test/Anger/image0014542.jpg,Złość
archive (3)/Train/sad/image0029059.jpg,Smutek
archive (3)/Train/anger/image0027190.jpg,Złość
archive (3)/Train/surprise/image0030641.jpg,Zaskoczenie
archive (3)/Train/sad/image0023422.jpg,Smutek
archive (3)/Train/happy/ffhq_3004.png,Szczęście
archive (3)/Test/fear/image0008313.jpg,Strach
archive (3)/Test/sad/image0018922.jpg,Smutek
archive (3)/Test/happy/ffhq_568.png,Szczęście
archive (3)/Test/happy/ffhq_2331.png,Szczęście
archive (3)/Train/sad/image0027158.jpg,Smutek
archive (3)/Train/happy/ffhq_3065.png,Szczęście
archive (3)/Train/happy/ffhq_3887.png,Szczęście
archive (3)/Test/Anger/image0020510.jpg,Złość
archive (3)/Train/fear/image0039049.jpg,Strach
archive (3)/Train/sad/image0022896.jpg,Smutek
archive (3)/Test/Anger/image0007566.jpg,Złość
archive (3)/Train/anger/image0027564.jpg,Złość
archive (3)/Train/surprise/image0031915.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1558.png,Szczęście
archive (3)/Train/happy/ffhq_4355.png,Szczęście
archive (3)/Test/surprise/image0023314.jpg,Zaskoczenie
archive (3)/Test/sad/image0020925.jpg,Smutek
archive (3)/Train/sad/image0008422.jpg,Smutek
archive (3)/Test/happy/ffhq_2332.png,Szczęście
archive (3)/Test/surprise/image0018968.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1800.png,Szczęście
archive (3)/Test/happy/ffhq_1590.png,Szczęście
archive (3)/Train/happy/ffhq_4081.png,Szczęście
archive (3)/Test/happy/ffhq_1036.png,Szczęście
archive (3)/Test/Anger/image0017679.jpg,Złość
archive (3)/Test/fear/image0018557.jpg,Strach
archive (3)/Test/fear/image0024060.jpg,Strach
archive (3)/Train/sad/image0005566.jpg,Smutek
archive (3)/Test/fear/image0026886.jpg,Strach
archive (3)/Test/happy/ffhq_585.png,Szczęście
archive (3)/Test/Anger/image0015183.jpg,Złość
archive (3)/Train/anger/image0028131.jpg,Złość
archive (3)/Test/Anger/image0021708.jpg,Złość
archive (3)/Test/fear/image0023570.jpg,Strach
archive (3)/Test/surprise/ffhq_201.png,Zaskoczenie
archive (3)/Train/happy/ffhq_4767.png,Szczęście
archive (3)/Test/sad/image0003774.jpg,Smutek
archive (3)/Train/fear/image0038090.jpg,Strach
archive (3)/Train/sad/image0012467.jpg,Smutek
archive (3)/Train/anger/image0027831.jpg,Złość
archive (3)/Train/fear/image0040837.jpg,Strach
archive (3)/Test/happy/ffhq_778.png,Szczęście
archive (3)/Test/fear/image0019181.jpg,Strach
archive (3)/Test/surprise/image0018789.jpg,Zaskoczenie
archive (3)/Train/fear/image0039380.jpg,Strach
archive (3)/Test/happy/ffhq_2541.png,Szczęście
archive (3)/Test/surprise/image0019264.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3598.png,Szczęście
archive (3)/Test/happy/ffhq_2117.png,Szczęście
archive (3)/Test/surprise/ffhq_373.png,Zaskoczenie
archive (3)/Test/happy/ffhq_995.png,Szczęście
archive (3)/Train/anger/image0026470.jpg,Złość
archive (3)/Test/sad/image0001503.jpg,Smutek
archive (3)/Train/surprise/image0031879.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1149.png,Szczęście
archive (3)/Test/Anger/image0004330.jpg,Złość
archive (3)/Train/sad/image0026984.jpg,Smutek
archive (3)/Test/happy/ffhq_453.png,Szczęście
archive (3)/Train/sad/image0003585.jpg,Smutek
archive (3)/Train/surprise/image0024672.jpg,Zaskoczenie
archive (3)/Test/surprise/ffhq_145.png,Zaskoczenie
archive (3)/Train/happy/ffhq_4432.png,Szczęście
archive (3)/Test/happy/ffhq_2168.png,Szczęście
archive (3)/Train/happy/ffhq_4775.png,Szczęście
archive (3)/Test/happy/ffhq_1281.png,Szczęście
archive (3)/Test/surprise/ffhq_142.png,Zaskoczenie
archive (3)/Test/Anger/image0013071.jpg,Złość
archive (3)/Test/Anger/image0009439.jpg,Złość
archive (3)/Train/surprise/image0034765.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_668.png,Szczęście
archive (3)/Test/happy/ffhq_2129.png,Szczęście
archive (3)/Train/anger/image0022042.jpg,Złość
archive (3)/Train/sad/image0025633.jpg,Smutek
archive (3)/Test/surprise/image0011088.jpg,Zaskoczenie
archive (3)/Test/sad/image0001266.jpg,Smutek
archive (3)/Test/Anger/image0007366.jpg,Złość
archive (3)/Test/surprise/image0015425.jpg,Zaskoczenie
archive (3)/Test/Anger/image0018651.jpg,Złość
archive (3)/Test/fear/image0034881.jpg,Strach
archive (3)/Train/surprise/image0024867.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3435.png,Szczęście
archive (3)/Test/happy/ffhq_1837.png,Szczęście
archive (3)/Test/happy/ffhq_2192.png,Szczęście
archive (3)/Test/happy/ffhq_1702.png,Szczęście
archive (3)/Test/Anger/image0005156.jpg,Złość
archive (3)/Test/fear/image0031063.jpg,Strach
archive (3)/Test/fear/image0026583.jpg,Strach
archive (3)/Test/fear/image0033758.jpg,Strach
archive (3)/Test/Anger/image0018271.jpg,Złość
archive (3)/Train/sad/image0026069.jpg,Smutek
archive (3)/Test/happy/ffhq_2603.png,Szczęście
archive (3)/Train/sad/image0030059.jpg,Smutek
archive (3)/Train/fear/image0037085.jpg,Strach
archive (3)/Train/happy/ffhq_2944.png,Szczęście
archive (3)/Train/surprise/image0031028.jpg,Zaskoczenie
archive (3)/Train/surprise/image0028142.jpg,Zaskoczenie
archive (3)/Train/sad/image0028705.jpg,Smutek
archive (3)/Train/sad/image0004454.jpg,Smutek
archive (3)/Test/happy/ffhq_2305.png,Szczęście
archive (3)/Test/fear/image0033351.jpg,Strach
archive (3)/Test/happy/ffhq_2363.png,Szczęście
archive (3)/Train/sad/image0021441.jpg,Smutek
archive (3)/Train/surprise/image0024667.jpg,Zaskoczenie
archive (3)/Test/Anger/image0015683.jpg,Złość
archive (3)/Train/surprise/image0032617.jpg,Zaskoczenie
archive (3)/Test/fear/image0022493.jpg,Strach
archive (3)/Test/surprise/ffhq_186.png,Zaskoczenie
archive (3)/Test/Anger/image0015478.jpg,Złość
archive (3)/Train/sad/image0027445.jpg,Smutek
archive (3)/Train/happy/ffhq_3977.png,Szczęście
archive (3)/Train/happy/ffhq_4461.png,Szczęście
archive (3)/Test/sad/image0011407.jpg,Smutek
archive (3)/Train/anger/image0030610.jpg,Złość
archive (3)/Train/sad/image0006883.jpg,Smutek
archive (3)/Train/sad/image0030353.jpg,Smutek
archive (3)/Train/anger/image0027343.jpg,Złość
archive (3)/Test/surprise/image0014232.jpg,Zaskoczenie
archive (3)/Test/Anger/image0006339.jpg,Złość
archive (3)/Train/sad/image0026605.jpg,Smutek
archive (3)/Train/fear/image0036170.jpg,Strach
archive (3)/Test/fear/image0030501.jpg,Strach
archive (3)/Test/surprise/image0020828.jpg,Zaskoczenie
archive (3)/Test/fear/image0032339.jpg,Strach
archive (3)/Test/Anger/image0021368.jpg,Złość
archive (3)/Test/Anger/image0019773.jpg,Złość
archive (3)/Test/fear/image0019662.jpg,Strach
archive (3)/Train/surprise/image0031490.jpg,Zaskoczenie
archive (3)/Test/Anger/image0020372.jpg,Złość
archive (3)/Train/surprise/image0031111.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4512.png,Szczęście
archive (3)/Train/surprise/image0026571.jpg,Zaskoczenie
archive (3)/Test/sad/image0013782.jpg,Smutek
archive (3)/Test/sad/image0011918.jpg,Smutek
archive (3)/Test/fear/image0031824.jpg,Strach
archive (3)/Test/fear/image0020241.jpg,Strach
archive (3)/Test/surprise/image0022007.jpg,Zaskoczenie
archive (3)/Test/fear/image0027386.jpg,Strach
archive (3)/Test/sad/image0014147.jpg,Smutek
archive (3)/Test/happy/ffhq_322.png,Szczęście
archive (3)/Train/happy/ffhq_4069.png,Szczęście
archive (3)/Test/surprise/image0021178.jpg,Zaskoczenie
archive (3)/Test/surprise/image0019777.jpg,Zaskoczenie
archive (3)/Test/Anger/image0001773.jpg,Złość
archive (3)/Train/sad/image0030311.jpg,Smutek
archive (3)/Test/fear/image0028403.jpg,Strach
archive (3)/Train/fear/image0040084.jpg,Strach
archive (3)/Test/sad/image0005613.jpg,Smutek
archive (3)/Test/surprise/image0006105.jpg,Zaskoczenie
archive (3)/Train/fear/image0037851.jpg,Strach
archive (3)/Train/sad/image0001030.jpg,Smutek
archive (3)/Test/fear/image0030656.jpg,Strach
archive (3)/Train/anger/image0024773.jpg,Złość
archive (3)/Train/surprise/image0034198.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1150.png,Szczęście
archive (3)/Train/sad/image0026834.jpg,Smutek
archive (3)/Test/sad/image0013979.jpg,Smutek
archive (3)/Test/sad/image0005582.jpg,Smutek
archive (3)/Train/happy/ffhq_4266.png,Szczęście
archive (3)/Train/sad/image0026541.jpg,Smutek
archive (3)/Test/Anger/image0014029.jpg,Złość
archive (3)/Train/fear/image0035903.jpg,Strach
archive (3)/Train/surprise/image0024118.jpg,Zaskoczenie
archive (3)/Train/sad/image0029058.jpg,Smutek
archive (3)/Test/fear/image0032750.jpg,Strach
archive (3)/Test/surprise/ffhq_640.png,Zaskoczenie
archive (3)/Train/surprise/image0033880.jpg,Zaskoczenie
archive (3)/Train/fear/image0039651.jpg,Strach
archive (3)/Test/surprise/image0007874.jpg,Zaskoczenie
archive (3)/Test/sad/image0015134.jpg,Smutek
archive (3)/Train/anger/image0030636.jpg,Złość
archive (3)/Test/fear/image0029632.jpg,Strach
archive (3)/Test/happy/ffhq_1870.png,Szczęście
archive (3)/Train/anger/image0028372.jpg,Złość
archive (3)/Test/Anger/image0019379.jpg,Złość
archive (3)/Train/sad/image0012083.jpg,Smutek
archive (3)/Train/fear/image0039282.jpg,Strach
archive (3)/Train/sad/image0019904.jpg,Smutek
archive (3)/Train/fear/image0036076.jpg,Strach
archive (3)/Train/sad/image0019514.jpg,Smutek
archive (3)/Train/sad/image0023046.jpg,Smutek
archive (3)/Test/Anger/image0001161.jpg,Złość
archive (3)/Test/fear/image0011680.jpg,Strach
archive (3)/Test/fear/image0034708.jpg,Strach
archive (3)/Test/happy/ffhq_2218.png,Szczęście
archive (3)/Test/happy/ffhq_2226.png,Szczęście
archive (3)/Test/happy/ffhq_2052.png,Szczęście
archive (3)/Train/sad/image0024890.jpg,Smutek
archive (3)/Test/happy/ffhq_1605.png,Szczęście
archive (3)/Train/anger/image0028482.jpg,Złość
archive (3)/Train/surprise/image0033983.jpg,Zaskoczenie
